"Dzień","Liczba zwierząt","Liczba traw","Średni poziom energii","Średnia długość życia","Średnia liczba dzieci"
"512","12","1","51.833333333333336","68.63157894736842","2.25"
"513","12","2","50.833333333333336","68.63157894736842","2.25"
"514","12","2","50.833333333333336","68.63157894736842","2.25"
"515","12","3","49.833333333333336","68.63157894736842","2.25"
"516","12","3","49.833333333333336","68.63157894736842","2.25"
"517","12","1","56.333333333333336","68.63157894736842","2.25"
"518","12","1","56.333333333333336","68.63157894736842","2.25"
"519","12","1","55.333333333333336","68.63157894736842","2.25"
"520","12","1","55.333333333333336","68.63157894736842","2.25"
"521","12","2","54.333333333333336","68.63157894736842","2.25"
"522","12","2","54.333333333333336","68.63157894736842","2.25"
"523","12","2","53.333333333333336","68.63157894736842","2.25"
"524","12","2","53.333333333333336","68.63157894736842","2.25"
"525","12","1","54.833333333333336","68.63157894736842","2.25"
"526","12","1","54.833333333333336","68.63157894736842","2.25"
"527","12","2","53.833333333333336","68.63157894736842","2.25"
"528","12","2","53.833333333333336","68.63157894736842","2.25"
"529","12","3","52.833333333333336","68.63157894736842","2.25"
"530","12","3","52.833333333333336","68.63157894736842","2.25"
"531","13","4","47.84615384615385","68.63157894736842","2.230769230769231"
"532","13","4","47.84615384615385","68.63157894736842","2.230769230769231"
"533","13","4","46.84615384615385","68.63157894736842","2.230769230769231"
"534","13","4","46.84615384615385","68.63157894736842","2.230769230769231"
"535","13","3","48.15384615384615","68.63157894736842","2.230769230769231"
"536","13","3","48.15384615384615","68.63157894736842","2.230769230769231"
"537","13","3","47.15384615384615","68.63157894736842","2.230769230769231"
"538","13","3","47.15384615384615","68.63157894736842","2.230769230769231"
"539","13","2","48.46153846153846","68.63157894736842","2.230769230769231"
"540","13","2","48.46153846153846","68.63157894736842","2.230769230769231"
"541","13","2","47.46153846153846","68.63157894736842","2.230769230769231"
"542","13","2","47.46153846153846","68.63157894736842","2.230769230769231"
"543","14","3","43.142857142857146","68.63157894736842","2.2142857142857144"
"544","14","3","43.142857142857146","68.63157894736842","2.2142857142857144"
"545","15","2","43.333333333333336","68.63157894736842","2.2"
"546","15","2","43.333333333333336","68.63157894736842","2.2"
"547","16","3","39.6875","68.63157894736842","2.1875"
"548","16","3","39.6875","68.63157894736842","2.1875"
"549","16","3","38.6875","68.63157894736842","2.1875"
"550","16","3","38.6875","68.63157894736842","2.1875"
"551","15","3","40.266666666666666","66.85","2.3333333333333335"
"552","15","3","40.266666666666666","66.85","2.3333333333333335"
"553","15","2","41.266666666666666","66.85","2.3333333333333335"
"554","15","2","41.266666666666666","66.85","2.3333333333333335"
"555","15","1","42.266666666666666","66.85","2.3333333333333335"
"556","15","1","42.266666666666666","66.85","2.3333333333333335"
"557","16","2","38.6875","66.85","2.3125"
"558","16","2","38.6875","66.85","2.3125"
"559","16","1","39.5625","66.85","2.3125"
"560","16","1","39.5625","66.85","2.3125"
"561","16","2","38.5625","66.85","2.3125"
"562","16","2","38.5625","66.85","2.3125"
"563","16","1","39.4375","66.85","2.3125"
"564","16","1","39.4375","66.85","2.3125"
"565","17","1","37.94117647058823","66.85","2.2941176470588234"
"566","17","1","37.94117647058823","66.85","2.2941176470588234"
"567","17","0","38.705882352941174","66.85","2.2941176470588234"
"568","17","0","38.705882352941174","66.85","2.2941176470588234"
"569","18","0","35.611111111111114","66.85","2.2777777777777777"
"570","18","0","35.611111111111114","66.85","2.2777777777777777"
"571","18","1","34.611111111111114","66.85","2.2777777777777777"
"572","18","1","34.611111111111114","66.85","2.2777777777777777"
"573","18","1","35.27777777777778","66.85","2.2777777777777777"
"574","18","1","35.27777777777778","66.85","2.2777777777777777"
"575","18","0","35.94444444444444","66.85","2.2777777777777777"
"576","18","0","35.94444444444444","66.85","2.2777777777777777"
"577","18","1","34.94444444444444","66.85","2.2777777777777777"
"578","18","1","34.94444444444444","66.85","2.2777777777777777"
"579","18","2","33.94444444444444","66.85","2.2777777777777777"
"580","18","2","33.94444444444444","66.85","2.2777777777777777"
"581","19","2","31.210526315789473","66.85","2.263157894736842"
"582","19","2","31.210526315789473","66.85","2.263157894736842"
"583","19","1","31.789473684210527","66.85","2.263157894736842"
"584","19","1","31.789473684210527","66.85","2.263157894736842"
"585","19","1","30.789473684210527","66.85","2.263157894736842"
"586","19","1","30.789473684210527","66.85","2.263157894736842"
"587","19","0","31.36842105263158","66.85","2.263157894736842"
"588","19","0","31.36842105263158","66.85","2.263157894736842"
"589","19","0","30.36842105263158","66.85","2.263157894736842"
"590","19","0","30.36842105263158","66.85","2.263157894736842"
"591","19","0","29.36842105263158","66.85","2.263157894736842"
"592","19","0","29.36842105263158","66.85","2.263157894736842"
"593","19","1","28.36842105263158","66.85","2.263157894736842"
"594","19","1","28.36842105263158","66.85","2.263157894736842"
"595","19","1","27.36842105263158","66.85","2.263157894736842"
"596","19","1","27.36842105263158","66.85","2.263157894736842"
"597","19","1","26.36842105263158","66.85","2.263157894736842"
"598","19","1","26.36842105263158","66.85","2.263157894736842"
"599","18","1","26.833333333333332","64.9047619047619","2.388888888888889"
"600","18","1","26.833333333333332","64.9047619047619","2.388888888888889"
"601","18","1","25.833333333333332","64.9047619047619","2.388888888888889"
"602","18","1","25.833333333333332","64.9047619047619","2.388888888888889"
"603","17","1","26.352941176470587","70.0909090909091","2.411764705882353"
"604","17","1","26.352941176470587","70.0909090909091","2.411764705882353"
"605","17","1","25.352941176470587","70.0909090909091","2.411764705882353"
"606","17","1","25.352941176470587","70.0909090909091","2.411764705882353"
"607","17","1","24.352941176470587","70.0909090909091","2.411764705882353"
"608","17","1","24.352941176470587","70.0909090909091","2.411764705882353"
"609","17","1","25.11764705882353","70.0909090909091","2.411764705882353"
"610","17","1","25.11764705882353","70.0909090909091","2.411764705882353"
"611","16","1","27.5625","68.3913043478261","2.5625"
"612","16","1","27.5625","68.3913043478261","2.5625"
"613","16","1","26.5625","68.3913043478261","2.5625"
"614","16","1","26.5625","68.3913043478261","2.5625"
"615","15","1","27.333333333333332","67.0","2.7333333333333334"
"616","15","1","27.333333333333332","67.0","2.7333333333333334"
"617","15","1","26.333333333333332","67.0","2.7333333333333334"
"618","15","1","26.333333333333332","67.0","2.7333333333333334"
"619","15","1","25.333333333333332","67.0","2.7333333333333334"
"620","15","1","25.333333333333332","67.0","2.7333333333333334"
"621","15","0","26.333333333333332","67.0","2.7333333333333334"
"622","15","0","26.333333333333332","67.0","2.7333333333333334"
"623","15","0","25.333333333333332","67.0","2.7333333333333334"
"624","15","0","25.333333333333332","67.0","2.7333333333333334"
"625","14","0","26.142857142857142","67.36","2.7857142857142856"
"626","14","0","26.142857142857142","67.36","2.7857142857142856"
"627","14","1","25.142857142857142","67.36","2.7857142857142856"
"628","14","1","25.142857142857142","67.36","2.7857142857142856"
"629","13","0","28.384615384615383","65.96153846153847","3.0"
"630","13","0","28.384615384615383","65.96153846153847","3.0"
"631","13","0","27.384615384615383","65.96153846153847","3.0"
"632","13","0","27.384615384615383","65.96153846153847","3.0"
"633","13","1","26.384615384615383","65.96153846153847","3.0"
"634","13","1","26.384615384615383","65.96153846153847","3.0"
"635","12","2","27.583333333333332","65.77777777777777","3.25"
"636","12","2","27.583333333333332","65.77777777777777","3.25"
"637","12","1","29.083333333333332","65.77777777777777","3.25"
"638","12","1","29.083333333333332","65.77777777777777","3.25"
"639","11","2","30.727272727272727","64.64285714285714","3.5454545454545454"
"640","11","2","30.727272727272727","64.64285714285714","3.5454545454545454"
"641","11","2","32.45454545454545","64.64285714285714","3.5454545454545454"
"642","11","2","32.45454545454545","64.64285714285714","3.5454545454545454"
"643","11","3","31.454545454545453","64.64285714285714","3.5454545454545454"
"644","11","3","31.454545454545453","64.64285714285714","3.5454545454545454"
"645","11","4","30.454545454545453","64.64285714285714","3.5454545454545454"
"646","11","4","30.454545454545453","64.64285714285714","3.5454545454545454"
"647","11","3","32.18181818181818","64.64285714285714","3.5454545454545454"
"648","11","3","32.18181818181818","64.64285714285714","3.5454545454545454"
"649","11","3","31.181818181818183","64.64285714285714","3.5454545454545454"
"650","11","3","31.181818181818183","64.64285714285714","3.5454545454545454"
"651","10","3","36.3","63.58620689655172","3.9"
"652","10","3","36.3","63.58620689655172","3.9"
"653","10","4","35.3","63.58620689655172","3.9"
"654","10","4","35.3","63.58620689655172","3.9"
"655","10","4","34.3","63.58620689655172","3.9"
"656","10","4","34.3","63.58620689655172","3.9"
"657","10","4","36.3","63.58620689655172","3.9"
"658","10","4","36.3","63.58620689655172","3.9"
"659","10","3","38.3","63.58620689655172","3.9"
"660","10","3","38.3","63.58620689655172","3.9"
"661","10","3","37.3","63.58620689655172","3.9"
"662","10","3","37.3","63.58620689655172","3.9"
"663","10","3","36.3","63.58620689655172","3.9"
"664","10","3","36.3","63.58620689655172","3.9"
"665","10","3","35.3","63.58620689655172","3.9"
"666","10","3","35.3","63.58620689655172","3.9"
"667","9","3","38.22222222222222","65.0","4.222222222222222"
"668","9","3","38.22222222222222","65.0","4.222222222222222"
"669","9","3","37.22222222222222","65.0","4.222222222222222"
"670","9","3","37.22222222222222","65.0","4.222222222222222"
"671","9","3","36.22222222222222","65.0","4.222222222222222"
"672","9","3","36.22222222222222","65.0","4.222222222222222"
"673","9","3","35.22222222222222","65.0","4.222222222222222"
"674","9","3","35.22222222222222","65.0","4.222222222222222"
"675","9","3","34.22222222222222","65.0","4.222222222222222"
"676","9","3","34.22222222222222","65.0","4.222222222222222"
"677","9","3","33.22222222222222","65.0","4.222222222222222"
"678","9","3","33.22222222222222","65.0","4.222222222222222"
"679","8","4","36.375","71.41935483870968","4.125"
"680","8","4","36.375","71.41935483870968","4.125"
"681","8","4","35.375","71.41935483870968","4.125"
"682","8","4","35.375","71.41935483870968","4.125"
"683","8","4","34.375","71.41935483870968","4.125"
"684","8","4","34.375","71.41935483870968","4.125"
"685","8","4","33.375","71.41935483870968","4.125"
"686","8","4","33.375","71.41935483870968","4.125"
"687","8","4","36.125","71.41935483870968","4.125"
"688","8","4","36.125","71.41935483870968","4.125"
"689","8","3","38.875","71.41935483870968","4.125"
"690","8","3","38.875","71.41935483870968","4.125"
"691","8","3","37.875","71.41935483870968","4.125"
"692","8","3","37.875","71.41935483870968","4.125"
"693","7","3","46.57142857142857","71.28125","4.714285714285714"
"694","7","3","46.57142857142857","71.28125","4.714285714285714"
"695","8","4","39.875","71.28125","4.375"
"696","8","4","39.875","71.28125","4.375"
"697","8","3","46.375","71.28125","4.375"
"698","8","3","46.375","71.28125","4.375"
"699","8","2","52.875","71.28125","4.375"
"700","8","2","52.875","71.28125","4.375"
"701","9","2","49.44444444444444","71.28125","4.111111111111111"
"702","9","2","49.44444444444444","71.28125","4.111111111111111"
"703","9","2","51.77777777777778","71.28125","4.111111111111111"
"704","9","2","51.77777777777778","71.28125","4.111111111111111"
"705","9","2","54.111111111111114","71.28125","4.111111111111111"
"706","9","2","54.111111111111114","71.28125","4.111111111111111"
"707","10","2","50.8","71.28125","3.9"
"708","10","2","50.8","71.28125","3.9"
"709","9","2","55.44444444444444","74.6969696969697","4.0"
"710","9","2","55.44444444444444","74.6969696969697","4.0"
"711","9","3","54.44444444444444","74.6969696969697","4.0"
"712","9","3","54.44444444444444","74.6969696969697","4.0"
"713","9","4","53.44444444444444","74.6969696969697","4.0"
"714","9","4","53.44444444444444","74.6969696969697","4.0"
"715","9","4","52.44444444444444","74.6969696969697","4.0"
"716","9","4","52.44444444444444","74.6969696969697","4.0"
"717","10","5","46.3","74.6969696969697","3.8"
"718","10","5","46.3","74.6969696969697","3.8"
"719","10","4","48.3","74.6969696969697","3.8"
"720","10","4","48.3","74.6969696969697","3.8"
"721","10","4","47.3","74.6969696969697","3.8"
"722","10","4","47.3","74.6969696969697","3.8"
"723","10","3","49.3","74.6969696969697","3.8"
"724","10","3","49.3","74.6969696969697","3.8"
"725","10","1","54.3","74.6969696969697","3.8"
"726","10","1","54.3","74.6969696969697","3.8"
"727","10","2","53.3","74.6969696969697","3.8"
"728","10","2","53.3","74.6969696969697","3.8"
"729","11","3","47.54545454545455","74.6969696969697","3.6363636363636362"
"730","11","3","47.54545454545455","74.6969696969697","3.6363636363636362"
"731","11","3","49.27272727272727","74.6969696969697","3.6363636363636362"
"732","11","3","49.27272727272727","74.6969696969697","3.6363636363636362"
"733","11","3","48.27272727272727","74.6969696969697","3.6363636363636362"
"734","11","3","48.27272727272727","74.6969696969697","3.6363636363636362"
"735","11","2","50.0","74.6969696969697","3.6363636363636362"
"736","11","2","50.0","74.6969696969697","3.6363636363636362"
"737","11","2","49.0","74.6969696969697","3.6363636363636362"
"738","11","2","49.0","74.6969696969697","3.6363636363636362"
"739","11","2","48.0","74.6969696969697","3.6363636363636362"
"740","11","2","48.0","74.6969696969697","3.6363636363636362"
"741","11","2","47.0","74.6969696969697","3.6363636363636362"
"742","11","2","47.0","74.6969696969697","3.6363636363636362"
"743","11","4","46.09090909090909","82.1470588235294","3.1818181818181817"
"744","11","4","46.09090909090909","82.1470588235294","3.1818181818181817"
"745","11","3","47.81818181818182","82.1470588235294","3.1818181818181817"
"746","11","3","47.81818181818182","82.1470588235294","3.1818181818181817"
"747","11","3","46.81818181818182","82.1470588235294","3.1818181818181817"
"748","11","3","46.81818181818182","82.1470588235294","3.1818181818181817"
"749","12","4","42.0","82.1470588235294","3.0833333333333335"
"750","12","4","42.0","82.1470588235294","3.0833333333333335"
"751","12","4","43.5","82.1470588235294","3.0833333333333335"
"752","12","4","43.5","82.1470588235294","3.0833333333333335"
"753","13","4","39.23076923076923","82.1470588235294","3.0"
"754","13","4","39.23076923076923","82.1470588235294","3.0"
"755","14","3","37.642857142857146","82.1470588235294","2.9285714285714284"
"756","14","3","37.642857142857146","82.1470588235294","2.9285714285714284"
"757","14","3","36.642857142857146","82.1470588235294","2.9285714285714284"
"758","14","3","36.642857142857146","82.1470588235294","2.9285714285714284"
"759","14","3","35.642857142857146","82.1470588235294","2.9285714285714284"
"760","14","3","35.642857142857146","82.1470588235294","2.9285714285714284"
"761","14","3","36.785714285714285","82.1470588235294","2.9285714285714284"
"762","14","3","36.785714285714285","82.1470588235294","2.9285714285714284"
"763","14","2","37.92857142857143","82.1470588235294","2.9285714285714284"
"764","14","2","37.92857142857143","82.1470588235294","2.9285714285714284"
"765","14","2","36.92857142857143","82.1470588235294","2.9285714285714284"
"766","14","2","36.92857142857143","82.1470588235294","2.9285714285714284"
"767","14","3","35.92857142857143","82.1470588235294","2.9285714285714284"
"768","14","3","35.92857142857143","82.1470588235294","2.9285714285714284"
"769","14","3","34.92857142857143","82.1470588235294","2.9285714285714284"
"770","14","3","34.92857142857143","82.1470588235294","2.9285714285714284"
"771","14","3","38.214285714285715","82.1470588235294","2.9285714285714284"
"772","14","3","38.214285714285715","82.1470588235294","2.9285714285714284"
"773","14","3","39.357142857142854","82.1470588235294","2.9285714285714284"
"774","14","3","39.357142857142854","82.1470588235294","2.9285714285714284"
"775","13","3","43.69230769230769","80.74285714285715","3.1538461538461537"
"776","13","3","43.69230769230769","80.74285714285715","3.1538461538461537"
"777","13","4","42.69230769230769","80.74285714285715","3.1538461538461537"
"778","13","4","42.69230769230769","80.74285714285715","3.1538461538461537"
"779","13","2","46.30769230769231","80.74285714285715","3.1538461538461537"
"780","13","2","46.30769230769231","80.74285714285715","3.1538461538461537"
"781","14","3","42.07142857142857","80.74285714285715","3.0714285714285716"
"782","14","3","42.07142857142857","80.74285714285715","3.0714285714285716"
"783","15","3","38.333333333333336","80.74285714285715","3.0"
"784","15","3","38.333333333333336","80.74285714285715","3.0"
"785","16","3","35.0","80.74285714285715","2.9375"
"786","16","3","35.0","80.74285714285715","2.9375"
"787","16","3","34.0","80.74285714285715","2.9375"
"788","16","3","34.0","80.74285714285715","2.9375"
"789","16","3","33.0","80.74285714285715","2.9375"
"790","16","3","33.0","80.74285714285715","2.9375"
"791","16","3","32.0","80.74285714285715","2.9375"
"792","16","3","32.0","80.74285714285715","2.9375"
"793","16","3","32.875","80.74285714285715","2.9375"
"794","16","3","32.875","80.74285714285715","2.9375"
"795","17","1","33.529411764705884","80.74285714285715","2.8823529411764706"
"796","17","1","33.529411764705884","80.74285714285715","2.8823529411764706"
"797","17","1","32.529411764705884","80.74285714285715","2.8823529411764706"
"798","17","1","32.529411764705884","80.74285714285715","2.8823529411764706"
"799","17","1","31.529411764705884","80.74285714285715","2.8823529411764706"
"800","17","1","31.529411764705884","80.74285714285715","2.8823529411764706"
"801","17","1","30.529411764705884","80.74285714285715","2.8823529411764706"
"802","17","1","30.529411764705884","80.74285714285715","2.8823529411764706"
"803","17","1","29.529411764705884","80.74285714285715","2.8823529411764706"
"804","17","1","29.529411764705884","80.74285714285715","2.8823529411764706"
"805","16","1","30.375","82.58333333333333","3.0"
"806","16","1","30.375","82.58333333333333","3.0"
"807","16","2","29.375","82.58333333333333","3.0"
"808","16","2","29.375","82.58333333333333","3.0"
"809","15","1","32.333333333333336","81.05405405405405","3.2"
"810","15","1","32.333333333333336","81.05405405405405","3.2"
"811","15","2","31.333333333333332","81.05405405405405","3.2"
"812","15","2","31.333333333333332","81.05405405405405","3.2"
"813","15","3","30.333333333333332","81.05405405405405","3.2"
"814","15","3","30.333333333333332","81.05405405405405","3.2"
"815","15","3","29.333333333333332","81.05405405405405","3.2"
"816","15","3","29.333333333333332","81.05405405405405","3.2"
"817","15","2","30.333333333333332","81.05405405405405","3.2"
"818","15","2","30.333333333333332","81.05405405405405","3.2"
"819","15","3","29.333333333333332","81.05405405405405","3.2"
"820","15","3","29.333333333333332","81.05405405405405","3.2"
"821","15","3","30.333333333333332","81.05405405405405","3.2"
"822","15","3","30.333333333333332","81.05405405405405","3.2"
"823","14","4","31.5","80.28947368421052","3.357142857142857"
"824","14","4","31.5","80.28947368421052","3.357142857142857"
"825","14","4","30.5","80.28947368421052","3.357142857142857"
"826","14","4","30.5","80.28947368421052","3.357142857142857"
"827","14","3","31.642857142857142","80.28947368421052","3.357142857142857"
"828","14","3","31.642857142857142","80.28947368421052","3.357142857142857"
"829","13","3","33.07692307692308","79.23076923076923","3.6153846153846154"
"830","13","3","33.07692307692308","79.23076923076923","3.6153846153846154"
"831","13","2","34.38461538461539","79.23076923076923","3.6153846153846154"
"832","13","2","34.38461538461539","79.23076923076923","3.6153846153846154"
"833","13","2","33.38461538461539","79.23076923076923","3.6153846153846154"
"834","13","2","33.38461538461539","79.23076923076923","3.6153846153846154"
"835","13","1","34.69230769230769","79.23076923076923","3.6153846153846154"
"836","13","1","34.69230769230769","79.23076923076923","3.6153846153846154"
"837","12","2","36.583333333333336","78.925","3.9166666666666665"
"838","12","2","36.583333333333336","78.925","3.9166666666666665"
"839","12","3","35.583333333333336","78.925","3.9166666666666665"
"840","12","3","35.583333333333336","78.925","3.9166666666666665"
"841","12","3","34.583333333333336","78.925","3.9166666666666665"
"842","12","3","34.583333333333336","78.925","3.9166666666666665"
"843","11","3","39.45454545454545","77.6829268292683","4.2727272727272725"
"844","11","3","39.45454545454545","77.6829268292683","4.2727272727272725"
"845","11","1","43.90909090909091","77.6829268292683","4.2727272727272725"
"846","11","1","43.90909090909091","77.6829268292683","4.2727272727272725"
"847","11","2","42.90909090909091","77.6829268292683","4.2727272727272725"
"848","11","2","42.90909090909091","77.6829268292683","4.2727272727272725"
"849","11","2","44.63636363636363","77.6829268292683","4.2727272727272725"
"850","11","2","44.63636363636363","77.6829268292683","4.2727272727272725"
"851","11","2","43.63636363636363","77.6829268292683","4.2727272727272725"
"852","11","2","43.63636363636363","77.6829268292683","4.2727272727272725"
"853","12","3","39.083333333333336","77.6829268292683","4.083333333333333"
"854","12","3","39.083333333333336","77.6829268292683","4.083333333333333"
"855","12","3","38.083333333333336","77.6829268292683","4.083333333333333"
"856","12","3","38.083333333333336","77.6829268292683","4.083333333333333"
"857","12","4","37.083333333333336","77.6829268292683","4.083333333333333"
"858","12","4","37.083333333333336","77.6829268292683","4.083333333333333"
"859","13","4","33.30769230769231","77.6829268292683","3.923076923076923"
"860","13","4","33.30769230769231","77.6829268292683","3.923076923076923"
"861","12","4","35.083333333333336","76.5952380952381","4.25"
"862","12","4","35.083333333333336","76.5952380952381","4.25"
"863","12","3","36.583333333333336","76.5952380952381","4.25"
"864","12","3","36.583333333333336","76.5952380952381","4.25"
"865","12","2","38.083333333333336","76.5952380952381","4.25"
"866","12","2","38.083333333333336","76.5952380952381","4.25"
"867","13","3","34.23076923076923","76.5952380952381","4.076923076923077"
"868","13","3","34.23076923076923","76.5952380952381","4.076923076923077"
"869","13","4","33.23076923076923","76.5952380952381","4.076923076923077"
"870","13","4","33.23076923076923","76.5952380952381","4.076923076923077"
"871","12","4","35.0","78.74418604651163","3.9166666666666665"
"872","12","4","35.0","78.74418604651163","3.9166666666666665"
"873","12","4","34.0","78.74418604651163","3.9166666666666665"
"874","12","4","34.0","78.74418604651163","3.9166666666666665"
"875","11","5","36.09090909090909","81.5","3.3636363636363638"
"876","11","5","36.09090909090909","81.5","3.3636363636363638"
"877","11","5","35.09090909090909","81.5","3.3636363636363638"
"878","11","5","35.09090909090909","81.5","3.3636363636363638"
"879","11","5","34.09090909090909","81.5","3.3636363636363638"
"880","11","5","34.09090909090909","81.5","3.3636363636363638"
"881","11","5","33.09090909090909","81.5","3.3636363636363638"
"882","11","5","33.09090909090909","81.5","3.3636363636363638"
"883","11","5","32.09090909090909","81.5","3.3636363636363638"
"884","11","5","32.09090909090909","81.5","3.3636363636363638"
"885","11","5","33.81818181818182","81.5","3.3636363636363638"
"886","11","5","33.81818181818182","81.5","3.3636363636363638"
"887","11","5","32.81818181818182","81.5","3.3636363636363638"
"888","11","5","32.81818181818182","81.5","3.3636363636363638"
"889","11","5","34.54545454545455","81.5","3.3636363636363638"
"890","11","5","34.54545454545455","81.5","3.3636363636363638"
"891","11","4","36.27272727272727","81.5","3.3636363636363638"
"892","11","4","36.27272727272727","81.5","3.3636363636363638"
"893","11","4","35.27272727272727","81.5","3.3636363636363638"
"894","11","4","35.27272727272727","81.5","3.3636363636363638"
"895","11","4","34.27272727272727","81.5","3.3636363636363638"
"896","11","4","34.27272727272727","81.5","3.3636363636363638"
"897","11","4","36.0","81.5","3.3636363636363638"
"898","11","4","36.0","81.5","3.3636363636363638"
"899","11","4","40.45454545454545","81.5","3.3636363636363638"
"900","11","4","40.45454545454545","81.5","3.3636363636363638"
"901","11","4","39.45454545454545","81.5","3.3636363636363638"
"902","11","4","39.45454545454545","81.5","3.3636363636363638"
"903","11","2","43.90909090909091","81.5","3.3636363636363638"
"904","11","2","43.90909090909091","81.5","3.3636363636363638"
"905","13","3","36.30769230769231","81.5","3.1538461538461537"
"906","13","3","36.30769230769231","81.5","3.1538461538461537"
"907","14","3","32.785714285714285","81.5","3.0714285714285716"
"908","14","3","32.785714285714285","81.5","3.0714285714285716"
"909","14","3","31.785714285714285","81.5","3.0714285714285716"
"910","14","3","31.785714285714285","81.5","3.0714285714285716"
"911","14","1","35.07142857142857","81.5","3.0714285714285716"
"912","14","1","35.07142857142857","81.5","3.0714285714285716"
"913","14","2","34.07142857142857","81.5","3.0714285714285716"
"914","14","2","34.07142857142857","81.5","3.0714285714285716"
"915","14","2","35.214285714285715","81.5","3.0714285714285716"
"916","14","2","35.214285714285715","81.5","3.0714285714285716"
"917","14","2","36.357142857142854","81.5","3.0714285714285716"
"918","14","2","36.357142857142854","81.5","3.0714285714285716"
"919","13","1","42.76923076923077","80.4","3.3076923076923075"
"920","13","1","42.76923076923077","80.4","3.3076923076923075"
"921","13","2","41.76923076923077","80.4","3.3076923076923075"
"Średnia","5.459503239740821","1.5529157667386608","23.477632414311408","27.899027436809398","1.1920278810107996"
