"Dzień","Liczba zwierząt","Liczba traw","Średni poziom energii","Średnia długość życia","Średnia liczba dzieci"
"536","16","2","36.625","80.3076923076923","2.375"
"537","16","2","37.5","80.3076923076923","2.375"
"538","16","2","37.5","80.3076923076923","2.375"
"539","16","1","38.375","80.3076923076923","2.375"
"540","16","1","38.375","80.3076923076923","2.375"
"541","16","1","39.25","80.3076923076923","2.375"
"542","16","1","39.25","80.3076923076923","2.375"
"543","15","1","40.86666666666667","78.5925925925926","2.533333333333333"
"544","15","1","40.86666666666667","78.5925925925926","2.533333333333333"
"545","15","2","39.86666666666667","78.5925925925926","2.533333333333333"
"546","15","2","39.86666666666667","78.5925925925926","2.533333333333333"
"547","16","1","38.3125","78.5925925925926","2.5"
"548","16","1","38.3125","78.5925925925926","2.5"
"549","16","2","37.3125","78.5925925925926","2.5"
"550","16","2","37.3125","78.5925925925926","2.5"
"551","16","2","38.25","79.07142857142857","2.5"
"552","16","2","38.25","79.07142857142857","2.5"
"553","17","3","35.05882352941177","79.07142857142857","2.4705882352941178"
"554","17","3","35.05882352941177","79.07142857142857","2.4705882352941178"
"555","17","3","35.8235294117647","79.07142857142857","2.4705882352941178"
"556","17","3","35.8235294117647","79.07142857142857","2.4705882352941178"
"557","17","2","36.588235294117645","79.07142857142857","2.4705882352941178"
"558","17","2","36.588235294117645","79.07142857142857","2.4705882352941178"
"559","17","2","35.588235294117645","79.07142857142857","2.4705882352941178"
"560","17","2","35.588235294117645","79.07142857142857","2.4705882352941178"
"561","18","1","34.333333333333336","79.07142857142857","2.4444444444444446"
"562","18","1","34.333333333333336","79.07142857142857","2.4444444444444446"
"563","18","2","33.333333333333336","79.07142857142857","2.4444444444444446"
"564","18","2","33.333333333333336","79.07142857142857","2.4444444444444446"
"565","18","0","35.666666666666664","79.07142857142857","2.4444444444444446"
"566","18","0","35.666666666666664","79.07142857142857","2.4444444444444446"
"567","18","0","34.666666666666664","79.07142857142857","2.4444444444444446"
"568","18","0","34.666666666666664","79.07142857142857","2.4444444444444446"
"569","19","0","31.894736842105264","79.07142857142857","2.4210526315789473"
"570","19","0","31.894736842105264","79.07142857142857","2.4210526315789473"
"571","19","1","30.894736842105264","79.07142857142857","2.4210526315789473"
"572","19","1","30.894736842105264","79.07142857142857","2.4210526315789473"
"573","19","3","29.894736842105264","79.07142857142857","2.4210526315789473"
"574","19","3","29.894736842105264","79.07142857142857","2.4210526315789473"
"575","19","0","33.63157894736842","79.07142857142857","2.4210526315789473"
"576","19","0","33.63157894736842","79.07142857142857","2.4210526315789473"
"577","19","0","32.63157894736842","79.07142857142857","2.4210526315789473"
"578","19","0","32.63157894736842","79.07142857142857","2.4210526315789473"
"579","18","1","33.44444444444444","79.44827586206897","2.5"
"580","18","1","33.44444444444444","79.44827586206897","2.5"
"581","17","1","34.411764705882355","77.86666666666666","2.6470588235294117"
"582","17","1","34.411764705882355","77.86666666666666","2.6470588235294117"
"583","17","1","33.411764705882355","77.86666666666666","2.6470588235294117"
"584","17","1","33.411764705882355","77.86666666666666","2.6470588235294117"
"585","17","0","34.1764705882353","77.86666666666666","2.6470588235294117"
"586","17","0","34.1764705882353","77.86666666666666","2.6470588235294117"
"587","17","1","33.1764705882353","77.86666666666666","2.6470588235294117"
"588","17","1","33.1764705882353","77.86666666666666","2.6470588235294117"
"589","18","1","32.05555555555556","77.86666666666666","2.611111111111111"
"590","18","1","32.05555555555556","77.86666666666666","2.611111111111111"
"591","19","1","31.0","77.86666666666666","2.5789473684210527"
"592","19","1","31.0","77.86666666666666","2.5789473684210527"
"593","19","1","30.0","77.86666666666666","2.5789473684210527"
"594","19","1","30.0","77.86666666666666","2.5789473684210527"
"595","19","1","29.0","77.86666666666666","2.5789473684210527"
"596","19","1","29.0","77.86666666666666","2.5789473684210527"
"597","19","1","28.0","77.86666666666666","2.5789473684210527"
"598","19","1","28.0","77.86666666666666","2.5789473684210527"
"599","19","1","27.0","77.86666666666666","2.5789473684210527"
"600","19","1","27.0","77.86666666666666","2.5789473684210527"
"601","19","1","27.57894736842105","77.86666666666666","2.5789473684210527"
"602","19","1","27.57894736842105","77.86666666666666","2.5789473684210527"
"603","19","2","26.57894736842105","77.86666666666666","2.5789473684210527"
"604","19","2","26.57894736842105","77.86666666666666","2.5789473684210527"
"605","19","3","25.57894736842105","77.86666666666666","2.5789473684210527"
"606","19","3","25.57894736842105","77.86666666666666","2.5789473684210527"
"607","19","2","26.157894736842106","77.86666666666666","2.5789473684210527"
"608","19","2","26.157894736842106","77.86666666666666","2.5789473684210527"
"609","19","2","26.736842105263158","77.86666666666666","2.5789473684210527"
"610","19","2","26.736842105263158","77.86666666666666","2.5789473684210527"
"611","19","2","25.736842105263158","77.86666666666666","2.5789473684210527"
"612","19","2","25.736842105263158","77.86666666666666","2.5789473684210527"
"613","17","1","29.529411764705884","78.25","2.6470588235294117"
"614","17","1","29.529411764705884","78.25","2.6470588235294117"
"615","17","2","28.529411764705884","78.25","2.6470588235294117"
"616","17","2","28.529411764705884","78.25","2.6470588235294117"
"617","17","1","29.294117647058822","78.25","2.6470588235294117"
"618","17","1","29.294117647058822","78.25","2.6470588235294117"
"619","17","1","28.294117647058822","78.25","2.6470588235294117"
"620","17","1","28.294117647058822","78.25","2.6470588235294117"
"621","17","0","29.058823529411764","78.25","2.6470588235294117"
"622","17","0","29.058823529411764","78.25","2.6470588235294117"
"623","17","1","28.058823529411764","78.25","2.6470588235294117"
"624","17","1","28.058823529411764","78.25","2.6470588235294117"
"625","16","2","28.8125","76.6969696969697","2.8125"
"626","16","2","28.8125","76.6969696969697","2.8125"
"627","16","1","29.6875","76.6969696969697","2.8125"
"628","16","1","29.6875","76.6969696969697","2.8125"
"629","16","2","28.6875","76.6969696969697","2.8125"
"630","16","2","28.6875","76.6969696969697","2.8125"
"631","16","3","27.6875","76.6969696969697","2.8125"
"632","16","3","27.6875","76.6969696969697","2.8125"
"633","16","3","26.6875","76.6969696969697","2.8125"
"634","16","3","26.6875","76.6969696969697","2.8125"
"635","16","2","29.4375","76.6969696969697","2.8125"
"636","16","2","29.4375","76.6969696969697","2.8125"
"637","16","1","32.1875","76.6969696969697","2.8125"
"638","16","1","32.1875","76.6969696969697","2.8125"
"639","17","2","29.352941176470587","76.6969696969697","2.764705882352941"
"640","17","2","29.352941176470587","76.6969696969697","2.764705882352941"
"641","18","1","28.444444444444443","76.6969696969697","2.7222222222222223"
"642","18","1","28.444444444444443","76.6969696969697","2.7222222222222223"
"643","18","0","29.11111111111111","76.6969696969697","2.7222222222222223"
"644","18","0","29.11111111111111","76.6969696969697","2.7222222222222223"
"645","16","2","31.75","84.31428571428572","1.875"
"646","16","2","31.75","84.31428571428572","1.875"
"647","15","2","34.86666666666667","84.38888888888889","1.9333333333333333"
"648","15","2","34.86666666666667","84.38888888888889","1.9333333333333333"
"649","15","3","33.86666666666667","84.38888888888889","1.9333333333333333"
"650","15","3","33.86666666666667","84.38888888888889","1.9333333333333333"
"651","15","3","34.86666666666667","84.38888888888889","1.9333333333333333"
"652","15","3","34.86666666666667","84.38888888888889","1.9333333333333333"
"653","15","3","33.86666666666667","84.38888888888889","1.9333333333333333"
"654","15","3","33.86666666666667","84.38888888888889","1.9333333333333333"
"655","15","0","38.86666666666667","84.38888888888889","1.9333333333333333"
"656","15","0","38.86666666666667","84.38888888888889","1.9333333333333333"
"657","15","1","37.86666666666667","84.38888888888889","1.9333333333333333"
"658","15","1","37.86666666666667","84.38888888888889","1.9333333333333333"
"659","15","1","36.86666666666667","84.38888888888889","1.9333333333333333"
"660","15","1","36.86666666666667","84.38888888888889","1.9333333333333333"
"661","15","1","35.86666666666667","84.38888888888889","1.9333333333333333"
"662","15","1","35.86666666666667","84.38888888888889","1.9333333333333333"
"663","16","1","34.5625","84.38888888888889","1.9375"
"664","16","1","34.5625","84.38888888888889","1.9375"
"665","16","1","35.4375","84.38888888888889","1.9375"
"666","16","1","35.4375","84.38888888888889","1.9375"
"667","16","1","36.3125","84.38888888888889","1.9375"
"668","16","1","36.3125","84.38888888888889","1.9375"
"669","16","2","35.3125","84.38888888888889","1.9375"
"670","16","2","35.3125","84.38888888888889","1.9375"
"671","16","1","36.1875","84.38888888888889","1.9375"
"672","16","1","36.1875","84.38888888888889","1.9375"
"673","17","0","34.88235294117647","84.38888888888889","1.9411764705882353"
"674","17","0","34.88235294117647","84.38888888888889","1.9411764705882353"
"675","17","1","33.88235294117647","84.38888888888889","1.9411764705882353"
"676","17","1","33.88235294117647","84.38888888888889","1.9411764705882353"
"677","17","0","34.64705882352941","84.38888888888889","1.9411764705882353"
"678","17","0","34.64705882352941","84.38888888888889","1.9411764705882353"
"679","17","0","33.64705882352941","84.38888888888889","1.9411764705882353"
"680","17","0","33.64705882352941","84.38888888888889","1.9411764705882353"
"681","17","1","32.705882352941174","83.83783783783784","2.0"
"682","17","1","32.705882352941174","83.83783783783784","2.0"
"683","17","1","31.705882352941178","83.83783783783784","2.0"
"684","17","1","31.705882352941178","83.83783783783784","2.0"
"685","17","2","30.705882352941178","83.83783783783784","2.0"
"686","17","2","30.705882352941178","83.83783783783784","2.0"
"687","17","2","29.705882352941178","83.83783783783784","2.0"
"688","17","2","29.705882352941178","83.83783783783784","2.0"
"689","17","2","28.705882352941178","83.83783783783784","2.0"
"690","17","2","28.705882352941178","83.83783783783784","2.0"
"691","17","2","29.470588235294116","83.83783783783784","2.0"
"692","17","2","29.470588235294116","83.83783783783784","2.0"
"693","17","2","28.470588235294116","83.83783783783784","2.0"
"694","17","2","28.470588235294116","83.83783783783784","2.0"
"695","17","2","27.470588235294116","83.83783783783784","2.0"
"696","17","2","27.470588235294116","83.83783783783784","2.0"
"697","16","2","28.1875","86.8157894736842","1.875"
"698","16","2","28.1875","86.8157894736842","1.875"
"699","16","0","30.9375","86.8157894736842","1.875"
"700","16","0","30.9375","86.8157894736842","1.875"
"701","16","0","29.9375","86.8157894736842","1.875"
"702","16","0","29.9375","86.8157894736842","1.875"
"703","16","1","28.9375","86.8157894736842","1.875"
"704","16","1","28.9375","86.8157894736842","1.875"
"705","16","1","27.9375","86.8157894736842","1.875"
"706","16","1","27.9375","86.8157894736842","1.875"
"707","15","1","28.8","88.25641025641026","1.8666666666666667"
"708","15","1","28.8","88.25641025641026","1.8666666666666667"
"709","15","0","29.8","88.25641025641026","1.8666666666666667"
"710","15","0","29.8","88.25641025641026","1.8666666666666667"
"711","14","1","30.928571428571427","87.55","2.0"
"712","14","1","30.928571428571427","87.55","2.0"
"713","14","2","29.928571428571427","87.55","2.0"
"714","14","2","29.928571428571427","87.55","2.0"
"715","15","3","27.0","87.55","2.0"
"716","15","3","27.0","87.55","2.0"
"717","15","1","30.0","87.55","2.0"
"718","15","1","30.0","87.55","2.0"
"719","15","2","29.066666666666666","86.36585365853658","2.1333333333333333"
"720","15","2","29.066666666666666","86.36585365853658","2.1333333333333333"
"721","16","3","26.3125","86.36585365853658","2.125"
"722","16","3","26.3125","86.36585365853658","2.125"
"723","16","2","27.1875","86.36585365853658","2.125"
"724","16","2","27.1875","86.36585365853658","2.125"
"725","16","2","28.0625","86.36585365853658","2.125"
"726","16","2","28.0625","86.36585365853658","2.125"
"727","16","1","28.9375","86.36585365853658","2.125"
"728","16","1","28.9375","86.36585365853658","2.125"
"729","16","1","27.9375","86.36585365853658","2.125"
"730","16","1","27.9375","86.36585365853658","2.125"
"731","16","1","26.9375","86.36585365853658","2.125"
"732","16","1","26.9375","86.36585365853658","2.125"
"733","16","0","27.8125","86.36585365853658","2.125"
"734","16","0","27.8125","86.36585365853658","2.125"
"735","16","1","26.8125","86.36585365853658","2.125"
"736","16","1","26.8125","86.36585365853658","2.125"
"737","15","1","29.6","87.78571428571429","2.2666666666666666"
"738","15","1","29.6","87.78571428571429","2.2666666666666666"
"739","14","1","30.714285714285715","86.48837209302326","2.4285714285714284"
"740","14","1","30.714285714285715","86.48837209302326","2.4285714285714284"
"741","14","1","31.857142857142858","86.48837209302326","2.4285714285714284"
"742","14","1","31.857142857142858","86.48837209302326","2.4285714285714284"
"743","14","1","33.0","86.48837209302326","2.4285714285714284"
"744","14","1","33.0","86.48837209302326","2.4285714285714284"
"745","14","2","34.142857142857146","86.48837209302326","2.4285714285714284"
"746","14","2","34.142857142857146","86.48837209302326","2.4285714285714284"
"747","14","1","35.285714285714285","86.48837209302326","2.4285714285714284"
"748","14","1","35.285714285714285","86.48837209302326","2.4285714285714284"
"749","14","1","34.285714285714285","86.48837209302326","2.4285714285714284"
"750","14","1","34.285714285714285","86.48837209302326","2.4285714285714284"
"751","14","1","35.42857142857143","86.48837209302326","2.4285714285714284"
"752","14","1","35.42857142857143","86.48837209302326","2.4285714285714284"
"753","14","1","36.642857142857146","85.31818181818181","2.5714285714285716"
"754","14","1","36.642857142857146","85.31818181818181","2.5714285714285716"
"755","14","1","35.642857142857146","85.31818181818181","2.5714285714285716"
"756","14","1","35.642857142857146","85.31818181818181","2.5714285714285716"
"757","14","2","34.642857142857146","85.31818181818181","2.5714285714285716"
"758","14","2","34.642857142857146","85.31818181818181","2.5714285714285716"
"759","14","0","37.92857142857143","85.31818181818181","2.5714285714285716"
"760","14","0","37.92857142857143","85.31818181818181","2.5714285714285716"
"761","15","1","34.46666666666667","85.31818181818181","2.533333333333333"
"762","15","1","34.46666666666667","85.31818181818181","2.533333333333333"
"763","15","0","35.46666666666667","85.31818181818181","2.533333333333333"
"764","15","0","35.46666666666667","85.31818181818181","2.533333333333333"
"765","15","0","34.46666666666667","85.31818181818181","2.533333333333333"
"766","15","0","34.46666666666667","85.31818181818181","2.533333333333333"
"767","15","1","33.46666666666667","85.31818181818181","2.533333333333333"
"768","15","1","33.46666666666667","85.31818181818181","2.533333333333333"
"769","15","2","32.46666666666667","85.31818181818181","2.533333333333333"
"770","15","2","32.46666666666667","85.31818181818181","2.533333333333333"
"771","14","2","35.92857142857143","84.02222222222223","2.7142857142857144"
"772","14","2","35.92857142857143","84.02222222222223","2.7142857142857144"
"773","14","3","37.07142857142857","84.02222222222223","2.7142857142857144"
"774","14","3","37.07142857142857","84.02222222222223","2.7142857142857144"
"775","14","2","38.214285714285715","84.02222222222223","2.7142857142857144"
"776","14","2","38.214285714285715","84.02222222222223","2.7142857142857144"
"777","14","1","39.357142857142854","84.02222222222223","2.7142857142857144"
"778","14","1","39.357142857142854","84.02222222222223","2.7142857142857144"
"779","15","0","37.8","84.02222222222223","2.6666666666666665"
"780","15","0","37.8","84.02222222222223","2.6666666666666665"
"781","16","2","34.5","84.02222222222223","2.625"
"782","16","2","34.5","84.02222222222223","2.625"
"783","16","2","35.375","84.02222222222223","2.625"
"784","16","2","35.375","84.02222222222223","2.625"
"785","16","0","38.125","84.02222222222223","2.625"
"786","16","0","38.125","84.02222222222223","2.625"
"787","16","1","37.125","84.02222222222223","2.625"
"788","16","1","37.125","84.02222222222223","2.625"
"789","16","0","38.0","84.02222222222223","2.625"
"790","16","0","38.0","84.02222222222223","2.625"
"791","16","1","37.0","84.02222222222223","2.625"
"792","16","1","37.0","84.02222222222223","2.625"
"793","16","1","36.0","84.02222222222223","2.625"
"794","16","1","36.0","84.02222222222223","2.625"
"795","17","1","32.94117647058823","84.02222222222223","2.588235294117647"
"796","17","1","32.94117647058823","84.02222222222223","2.588235294117647"
"797","17","0","33.705882352941174","84.02222222222223","2.588235294117647"
"798","17","0","33.705882352941174","84.02222222222223","2.588235294117647"
"799","17","0","32.705882352941174","84.02222222222223","2.588235294117647"
"800","17","0","32.705882352941174","84.02222222222223","2.588235294117647"
"801","17","1","31.705882352941178","84.02222222222223","2.588235294117647"
"802","17","1","31.705882352941178","84.02222222222223","2.588235294117647"
"803","17","2","30.705882352941178","84.02222222222223","2.588235294117647"
"804","17","2","30.705882352941178","84.02222222222223","2.588235294117647"
"805","17","1","31.470588235294116","84.02222222222223","2.588235294117647"
"806","17","1","31.470588235294116","84.02222222222223","2.588235294117647"
"807","17","1","30.470588235294116","84.02222222222223","2.588235294117647"
"808","17","1","30.470588235294116","84.02222222222223","2.588235294117647"
"809","17","1","31.235294117647058","84.02222222222223","2.588235294117647"
"810","17","1","31.235294117647058","84.02222222222223","2.588235294117647"
"811","17","1","30.235294117647058","84.02222222222223","2.588235294117647"
"812","17","1","30.235294117647058","84.02222222222223","2.588235294117647"
"813","16","1","33.0","85.06521739130434","2.5"
"814","16","1","33.0","85.06521739130434","2.5"
"815","16","0","33.875","85.06521739130434","2.5"
"816","16","0","33.875","85.06521739130434","2.5"
"817","17","1","30.941176470588236","85.06521739130434","2.4705882352941178"
"818","17","1","30.941176470588236","85.06521739130434","2.4705882352941178"
"819","17","3","31.705882352941178","85.06521739130434","2.4705882352941178"
"820","17","3","31.705882352941178","85.06521739130434","2.4705882352941178"
"821","17","3","32.470588235294116","85.06521739130434","2.4705882352941178"
"822","17","3","32.470588235294116","85.06521739130434","2.4705882352941178"
"823","17","3","33.294117647058826","83.8936170212766","2.588235294117647"
"824","17","3","33.294117647058826","83.8936170212766","2.588235294117647"
"825","17","1","35.8235294117647","83.8936170212766","2.588235294117647"
"826","17","1","35.8235294117647","83.8936170212766","2.588235294117647"
"827","17","0","36.588235294117645","83.8936170212766","2.588235294117647"
"828","17","0","36.588235294117645","83.8936170212766","2.588235294117647"
"829","17","0","35.588235294117645","83.8936170212766","2.588235294117647"
"830","17","0","35.588235294117645","83.8936170212766","2.588235294117647"
"831","18","0","32.666666666666664","83.8936170212766","2.5555555555555554"
"832","18","0","32.666666666666664","83.8936170212766","2.5555555555555554"
"833","19","1","30.0","83.8936170212766","2.526315789473684"
"834","19","1","30.0","83.8936170212766","2.526315789473684"
"835","19","2","29.0","83.8936170212766","2.526315789473684"
"836","19","2","29.0","83.8936170212766","2.526315789473684"
"837","19","1","29.57894736842105","83.8936170212766","2.526315789473684"
"838","19","1","29.57894736842105","83.8936170212766","2.526315789473684"
"839","19","1","28.57894736842105","83.8936170212766","2.526315789473684"
"840","19","1","28.57894736842105","83.8936170212766","2.526315789473684"
"841","16","2","32.9375","83.48","2.9375"
"842","16","2","32.9375","83.48","2.9375"
"843","16","2","33.8125","83.48","2.9375"
"844","16","2","33.8125","83.48","2.9375"
"845","16","2","32.8125","83.48","2.9375"
"846","16","2","32.8125","83.48","2.9375"
"847","16","2","31.8125","83.48","2.9375"
"848","16","2","31.8125","83.48","2.9375"
"849","16","1","32.6875","83.48","2.9375"
"850","16","1","32.6875","83.48","2.9375"
"851","16","1","31.6875","83.48","2.9375"
"852","16","1","31.6875","83.48","2.9375"
"853","16","2","30.6875","83.48","2.9375"
"854","16","2","30.6875","83.48","2.9375"
"855","16","1","31.5625","83.48","2.9375"
"856","16","1","31.5625","83.48","2.9375"
"857","16","1","30.5625","83.48","2.9375"
"858","16","1","30.5625","83.48","2.9375"
"859","15","0","33.6","83.19607843137256","3.1333333333333333"
"860","15","0","33.6","83.19607843137256","3.1333333333333333"
"861","14","1","35.0","84.17307692307692","3.0"
"862","14","1","35.0","84.17307692307692","3.0"
"863","13","2","36.69230769230769","85.41509433962264","3.230769230769231"
"864","13","2","36.69230769230769","85.41509433962264","3.230769230769231"
"865","13","2","35.69230769230769","85.41509433962264","3.230769230769231"
"866","13","2","35.69230769230769","85.41509433962264","3.230769230769231"
"867","13","2","34.69230769230769","85.41509433962264","3.230769230769231"
"868","13","2","34.69230769230769","85.41509433962264","3.230769230769231"
"869","13","2","36.0","85.41509433962264","3.230769230769231"
"870","13","2","36.0","85.41509433962264","3.230769230769231"
"871","13","3","35.0","85.41509433962264","3.230769230769231"
"872","13","3","35.0","85.41509433962264","3.230769230769231"
"873","13","3","34.0","85.41509433962264","3.230769230769231"
"874","13","3","34.0","85.41509433962264","3.230769230769231"
"875","13","2","35.30769230769231","85.41509433962264","3.230769230769231"
"876","13","2","35.30769230769231","85.41509433962264","3.230769230769231"
"877","13","2","34.30769230769231","85.41509433962264","3.230769230769231"
"878","13","2","34.30769230769231","85.41509433962264","3.230769230769231"
"879","13","3","33.30769230769231","85.41509433962264","3.230769230769231"
"880","13","3","33.30769230769231","85.41509433962264","3.230769230769231"
"881","13","0","39.23076923076923","85.41509433962264","3.230769230769231"
"882","13","0","39.23076923076923","85.41509433962264","3.230769230769231"
"883","12","1","41.5","86.05555555555556","3.3333333333333335"
"884","12","1","41.5","86.05555555555556","3.3333333333333335"
"885","12","2","40.5","86.05555555555556","3.3333333333333335"
"886","12","2","40.5","86.05555555555556","3.3333333333333335"
"887","12","3","39.5","86.05555555555556","3.3333333333333335"
"888","12","3","39.5","86.05555555555556","3.3333333333333335"
"889","12","2","41.0","86.05555555555556","3.3333333333333335"
"890","12","2","41.0","86.05555555555556","3.3333333333333335"
"891","13","2","36.92307692307692","86.05555555555556","3.230769230769231"
"892","13","2","36.92307692307692","86.05555555555556","3.230769230769231"
"893","13","3","35.92307692307692","86.05555555555556","3.230769230769231"
"894","13","3","35.92307692307692","86.05555555555556","3.230769230769231"
"895","13","2","37.23076923076923","86.05555555555556","3.230769230769231"
"896","13","2","37.23076923076923","86.05555555555556","3.230769230769231"
"897","13","2","38.53846153846154","86.05555555555556","3.230769230769231"
"898","13","2","38.53846153846154","86.05555555555556","3.230769230769231"
"899","12","2","43.25","85.16363636363636","3.5"
"900","12","2","43.25","85.16363636363636","3.5"
"901","12","3","42.25","85.16363636363636","3.5"
"902","12","3","42.25","85.16363636363636","3.5"
"903","11","3","47.81818181818182","84.26785714285714","3.8181818181818183"
"904","11","3","47.81818181818182","84.26785714285714","3.8181818181818183"
"905","11","2","49.54545454545455","84.26785714285714","3.8181818181818183"
"906","11","2","49.54545454545455","84.26785714285714","3.8181818181818183"
"907","12","3","44.5","84.26785714285714","3.6666666666666665"
"908","12","3","44.5","84.26785714285714","3.6666666666666665"
"909","12","4","43.5","84.26785714285714","3.6666666666666665"
"910","12","4","43.5","84.26785714285714","3.6666666666666665"
"911","12","3","47.5","84.26785714285714","3.6666666666666665"
"912","12","3","47.5","84.26785714285714","3.6666666666666665"
"913","12","4","46.5","84.26785714285714","3.6666666666666665"
"914","12","4","46.5","84.26785714285714","3.6666666666666665"
"915","12","1","53.0","84.26785714285714","3.6666666666666665"
"916","12","1","53.0","84.26785714285714","3.6666666666666665"
"917","12","1","52.0","84.26785714285714","3.6666666666666665"
"918","12","1","52.0","84.26785714285714","3.6666666666666665"
"919","12","2","51.0","84.26785714285714","3.6666666666666665"
"920","12","2","51.0","84.26785714285714","3.6666666666666665"
"921","13","1","50.76923076923077","84.26785714285714","3.5384615384615383"
"922","13","1","50.76923076923077","84.26785714285714","3.5384615384615383"
"923","14","2","46.285714285714285","86.3859649122807","3.0"
"924","14","2","46.285714285714285","86.3859649122807","3.0"
"925","14","2","47.42857142857143","86.3859649122807","3.0"
"926","14","2","47.42857142857143","86.3859649122807","3.0"
"927","14","3","46.42857142857143","86.3859649122807","3.0"
"928","14","3","46.42857142857143","86.3859649122807","3.0"
"Średnia","6.967602591792657","1.1085313174946003","25.481635061783617","28.869248124939343","1.038164687313628"
